번호                                                                                                                                       (01.6월 기준),주소
1830,서울특별시 은평구 서오릉로 서오릉로5 앞
1831,서울특별시 은평구 서오릉로 서오릉로5 앞
1832,서울특별시 은평구 서오릉로 서오릉로4 앞
1833,서울특별시 은평구 서오릉로 서오릉로74역촌역번출구
1834,서울특별시 은평구 서오릉로 서오릉로74역촌역번출구
1835,서울특별시 은평구 서오릉로 서오릉로90 앞
1836,서울특별시 은평구 서오릉로 서오릉로104하늘창샷시앞
1837,서울특별시 은평구 서오릉로 서오릉로114루마버텍스썬팅앞
1838,서울특별시 은평구 서오릉로 서오릉로150엘지전자대리점앞
1839,서울특별시 은평구 서오릉로 서오릉로150엘지전자대리점앞
1840,서울특별시 은평구 서오릉로 서오릉로3 앞
1841,서울특별시 은평구 서오릉로 서오릉로3 앞
1842,서울특별시 은평구 서오릉로 서오릉로58우남아파트버스정류장
1843,서울특별시 은평구 은평로 은평로8신사1치안센터앞
1844,서울특별시 은평구 은평로 은평로64 T월드응암역점앞
1845,서울특별시 은평구 은평로 은평로144연도약국앞
1846,서울특별시 은평구 은평로 은평로144연도약국앞
1847,서울특별시 은평구 은평로 은평로170 앞
1848,서울특별시 은평구 은평로 은평로170 앞
1849,서울특별시 은평구 은평로 은평로00-1파리바게뜨앞
1850,서울특별시 은평구 은평로 은평로00-1파리바게뜨앞
1851,서울특별시 은평구 은평로 은평초교 횡단보도
1852,서울특별시 은평구 은평로 은평로39은평초교앞
1853,서울특별시 은평구 은평로 은평로39은평초교앞
1854,서울특별시 은평구 은평로 은평로05-앞
1855,서울특별시 은평구 은평로 은평로05-앞
1856,서울특별시 은평구 은평로 은평로173 앞
1857,서울특별시 은평구 은평로 은평로147 앞
1858,서울특별시 은평구 은평로 은평로147 앞
1859,서울특별시 은평구 은평로 은평로107 앞
1860,서울특별시 은평구 은평로 은평로91이삭부동산앞
1861,서울특별시 은평구 은평로 은평로91이삭부동산앞
1862,서울특별시 은평구 은평로 응암소공원 내 응암역3번출구
1863,서울특별시 은평구 은평로 응암소공원 내 응암역3번출구
1864,서울특별시 은평구 은평로 동산손만두집 앞
1865,서울특별시 은평구 은평로 동산손만두집 앞
1866,서울특별시 은평구 은평로 은평로7신사동성당앞
1867,서울특별시 은평구 응암로 응암로190 대림시장 버스정류장
1868,서울특별시 은평구 응암로 응암로190 대림시장 버스정류장
1869,서울특별시 은평구 응암로 응암3동 지구대 앞
1870,서울특별시 은평구 응암로 응암로38 앞
1871,서울특별시 은평구 응암로 응암로38 앞
1872,서울특별시 은평구 응암로 응암로94 피자헛앞
1873,서울특별시 은평구 응암로 응암로94 피자헛앞
1874,서울특별시 은평구 응암로 응암로356 앞
1875,서울특별시 은평구 응암로 응암로356 앞
1876,서울특별시 은평구 응암로 응암로347 앞
1877,서울특별시 은평구 응암로 응암로95 서강스카이빌 차앞
1878,서울특별시 은평구 응암로 응암로5앞
1879,서울특별시 은평구 응암로 응암로5앞
1880,서울특별시 은평구 응암로 응암로07 뚜레쥬르 앞
1881,서울특별시 은평구 응암로 응암로177 대림시장버스정류장
1882,서울특별시 은평구 응암로 응암로177 대림시장버스정류장
1883,서울특별시 은평구 연서로 연서로38 앞
1884,서울특별시 은평구 연서로 연서로38 앞
1885,서울특별시 은평구 연서로 연서로130-일신부동산앞
1886,서울특별시 은평구 연서로 연서로130-일신부동산앞
1887,서울특별시 은평구 연서로 연서로16 앞
1888,서울특별시 은평구 연서로 연서로16 앞
1889,서울특별시 은평구 연서로 연서로14 알라딘중고서점앞
1890,서울특별시 은평구 연서로 연서로14 알라딘중고서점앞
1891,서울특별시 은평구 연서로 연서로8 앞
1892,서울특별시 은평구 연서로 연서로8 앞
1893,서울특별시 은평구 연서로 연서로98 앞
1894,서울특별시 은평구 연서로 연서로347 연신초교앞
1895,서울특별시 은평구 연서로 연서로09 다보네안경앞
1896,서울특별시 은평구 연서로 연서로09 다보네안경앞
1897,서울특별시 은평구 연서로 연서로175 은평연세병원 버스정류장
1898,서울특별시 은평구 연서로 연서로175 은평연세병원 버스정류장
1899,서울특별시 은평구 연서로 연서로149 앞
1900,서울특별시 은평구 연서로 연서로149 앞
1901,서울특별시 은평구 연서로 예일여고 담벽
1902,서울특별시 은평구 연서로 예일여고 담벽
1903,서울특별시 은평구 연서로 연서로75 서내과의원앞
1904,서울특별시 은평구 연서로 연서로75 서내과의원앞
1905,서울특별시 은평구 연서로 연서로43 앞
1906,서울특별시 은평구 은평터널로 은평터널로144 마을버스정류장
1907,서울특별시 은평구 은평터널로 은평터널로145 카맨샵앞
1908,서울특별시 은평구 은평터널로 은평터널로145 카맨샵앞
1909,서울특별시 은평구 은평터널로 은평터널로5은천교회앞
1910,서울특별시 은평구 증산로 증산로393-서울낚시프라자앞
1911,서울특별시 은평구 증산로 증산로393-서울낚시프라자앞
1912,서울특별시 은평구 증산로 증산역 4번출구
1913,서울특별시 은평구 증산로 증산역 4번출구
1914,서울특별시 은평구 증산로 증산로99 파리바게뜨앞
1915,서울특별시 은평구 증산로 증산로99 파리바게뜨앞
1916,서울특별시 은평구 증산로 증산로53 피자헛앞
1917,서울특별시 은평구 증산로 증산로53 피자헛앞
1918,서울특별시 은평구 증산로 증산동177-4 증산중학교 버스정류장 (불광천)
1919,서울특별시 은평구 증산로 불광천변 인도 해담는다리
1920,서울특별시 은평구 증산로 증산역 번출구
1921,서울특별시 은평구 증산로 증산역 번출구
1922,서울특별시 은평구 증산로 와산교 버스정류장 (불광천)
1923,서울특별시 은평구 증산로 와산교 버스정류장 (불광천)
1924,서울특별시 은평구 증산로 숭실고입구 버스정류장 (불광천)
1925,서울특별시 은평구 증산로 숭실고입구 버스정류장 (불광천)
1926,서울특별시 은평구 증산로 증산로 413건너편 (불광천)
1927,서울특별시 은평구 증산로 증산로 413건너편 (불광천)
1928,서울특별시 은평구 증산로 응암역 신사오거리 버스정류장 (불광천)
1929,서울특별시 은평구 증산로 응암역 신사오거리 버스정류장 (불광천)
1930,서울특별시 은평구 통일로 통일로 935 박석고개버스정류장
1931,서울특별시 은평구 통일로 통일로 935 박석고개버스정류장
1932,서울특별시 은평구 통일로 통일로95 모노마트
1933,서울특별시 은평구 통일로 통일로95 모노마트
1934,서울특별시 은평구 통일로 통일로 905 신한은행갈현지점앞
1935,서울특별시 은평구 통일로 통일로 905 신한은행갈현지점앞
1936,서울특별시 은평구 통일로 통일로 897 신한은행 앞
1937,서울특별시 은평구 통일로 통일로 869 스타벅스앞
1938,서울특별시 은평구 통일로 통일로 869 스타벅스앞
1939,서울특별시 은평구 통일로 통일로86연신내역 7번출구앞
1940,서울특별시 은평구 통일로 통일로86연신내역 7번출구앞
1941,서울특별시 은평구 통일로 통일로 835 우리은행앞
1942,서울특별시 은평구 통일로 통일로 835 우리은행앞
1943,서울특별시 은평구 통일로 통일로 87 연신내역 버스정류장
1944,서울특별시 은평구 통일로 통일로 87 연신내역 버스정류장
1945,서울특별시 은평구 통일로 통일로 813 타이어뱅크앞
1946,서울특별시 은평구 통일로 통일로 755 중앙사(명찰)
1947,서울특별시 은평구 통일로 통일로 713 우리은행불광지점
1948,서울특별시 은평구 통일로 불광역3번출구
1949,서울특별시 은평구 통일로 불광역3번출구
1950,서울특별시 은평구 통일로 통일로 675 천사부동산앞
1951,서울특별시 은평구 통일로 통일로 675 천사부동산앞
1952,서울특별시 은평구 통일로 한국전력앞
1953,서울특별시 은평구 통일로 한국전력앞
1954,서울특별시 은평구 통일로 통일로67 대한적집자사 앞
1955,서울특별시 은평구 통일로 녹번역 5번출구
1956,서울특별시 은평구 통일로 녹번역 5번출구
1957,서울특별시 은평구 통일로 통일로 599 녹번역 3번출구
1958,서울특별시 은평구 통일로 통일로 599 녹번역 3번출구
1959,서울특별시 은평구 통일로 통일로 610 녹번역 번출구
1960,서울특별시 은평구 통일로 통일로 610 녹번역 번출구
1961,서울특별시 은평구 통일로 통일로 610 녹번역 1번출구
1962,서울특별시 은평구 통일로 통일로 610 녹번역 1번출구
1963,서울특별시 은평구 통일로 한국전력건너편 횡단보도앞
1964,서울특별시 은평구 통일로 한국전력건너편 횡단보도앞
1965,서울특별시 은평구 통일로 통일로 684 서울혁신파크앞
1966,서울특별시 은평구 통일로 통일로716 블랙야크 앞
1967,서울특별시 은평구 통일로 통일로716 블랙야크 앞
1968,"서울특별시 은평구 통일로 통일로750 불광역 3,6호선 경일빌딩 앞"
1969,서울특별시 은평구 통일로 힐스테이트 골든벨부동산 중앙차선
1970,서울특별시 은평구 통일로 힐스테이트 골든벨부동산 중앙차선
1971,서울특별시 은평구 통일로 통일로830 알레르망 앞
1972,서울특별시 은평구 통일로 통일로838 올리비아로렌앞
1973,서울특별시 은평구 통일로 통일로838 올리비아로렌앞
1974,서울특별시 은평구 통일로 연신내역 1번출구
1975,서울특별시 은평구 통일로 연신내역 1번출구
1976,서울특별시 은평구 통일로 통일로 894 선일하이츠버스정류장
1977,서울특별시 은평구 통일로 통일로 894 선일하이츠버스정류장
1978,서울특별시 은평구 통일로 통일로 914 불광치안센터 앞
1979,서울특별시 은평구 통일로 통일로 914 불광치안센터 앞
1980,서울특별시 은평구 통일로 통일로 98 굿모닝부동산 앞
1981,서울특별시 은평구 통일로 통일로 98 굿모닝부동산 앞
1982,서울특별시 은평구 진흥로 이마트은평점 버스정류장
1983,서울특별시 은평구 진흥로 진흥로116 앞
1984,서울특별시 은평구 진흥로 진흥로116 앞
1985,서울특별시 은평구 진흥로 진흥로197 올래KT직영점
1986,서울특별시 은평구 진흥로 진흥로197 올래KT직영점
1987,서울특별시 은평구 진흥로 진흥로113 창호유리앞
1988,서울특별시 은평구 진흥로 진흥로10연세부동산앞
1989,서울특별시 은평구 진흥로 서부경찰서 후문 버스정류장
1990,서울특별시 은평구 진흥로 서부경찰서 후문 버스정류장
1991,서울특별시 은평구 백련산로 충암고교앞 대주피오레 아파트에서 앞으로 30M 이동
1992,서울특별시 은평구 백련산로 충암고교앞 대주피오레 아파트에서 앞으로 30M 이동
1993,서울특별시 은평구 은평로 은평로 16 명성학원앞
1994,서울특별시 은평구 은평로 은평로 16 명성학원앞
1995,"서울특별시 은평구 은평로 신진과학기술고교, 이마트은평점
(아늠한약국 앞)"
1996,"서울특별시 은평구 은평로 신진과학기술고교, 이마트은평점
(아늠한약국 앞)"
1997,서울특별시 은평구 서오릉로 갈현로469-앞
1998,서울특별시 은평구 서오릉로 갈현로469-앞
1999,"서울특별시 은평구 연서로 응암역 번출구
(응암역 고물상회 앞)"
2000,"서울특별시 은평구 연서로 응암역 번출구
(응암역 고물상회 앞)"
2001,서울특별시 은평구 은평로 은평로3 앞
2002,서울특별시 은평구 은평로 은평로3 앞
2003,"서울특별시 은평구 가좌로 가좌로39시티아파트 앞
(덕산중학교 시티아파트)"
2004,"서울특별시 은평구 가좌로 가좌로39시티아파트 앞
(덕산중학교 시티아파트)"
2005,서울특별시 은평구 갈현로 갈현로8 앞
2006,서울특별시 은평구 갈현로 갈현로8 앞
2007,"서울특별시 은평구 통일로 연신내역 , 연서시장
(중앙차선)"
2008,"서울특별시 은평구 통일로 연신내역 , 연서시장
(중앙차선)"
